audit_status,cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,expected_period_qid,expected_period_label,live_period_property,live_period_qid,live_period_label,live_cdli_id
match,431739,Q2019442,"RIME 4.02.13.16, ex. 74","Cuneiform Artifact RIME 4.02.13.16, ex. 74","CDLI artifact: cone; from Ur (mod. Tell Muqayyar); Early Old Babylonian; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P431739",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P431739
match,431806,Q2018497,"RIME 4.02.14.12, ex. 01","Cuneiform Tablet RIME 4.02.14.12, ex. 01","Royal/monumental tablet from an unspecified location, dated to early old babylonian (ca. 2000-1900 bc) and currently held in the british museum, london, uk.",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P431806
match,431847,Q2170017,"RIME 4.03.06.09, ex. 01","Cuneiform Artifact RIME 4.03.06.09, ex. 01","CDLI artifact: brick; from Kish (mod. Tell Uhaimir); Old Babylonian; held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P431847",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P431847
match,432380,Q2163260,CDLI Seals 006363 (physical),Cuneiform Artifact CDLI Seals 006363 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); ED IIIa; held by Weingreen Museum of Biblical Antiquities, Trinity College, Dublin, Ireland; CDLI P432380",Q512140,ED IIIa,P853,Q512140,Early Dynastic IIIa Period,P432380
match,432396,Q1362571,Holt 16,Cuneiform Tablet Holt 16,"CDLI artifact: tablet; Old Babylonian; held by Holt, W.C. (antiquarian), Australia; CDLI P432396",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432396
match,432416,Q2169704,"BAM 6, 516","Cuneiform Tablet BAM 6, 516","CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); Neo-Assyrian; held by British Museum, London, UK; CDLI P432416",Q512158,Neo-Assyrian Period,P853,Q512158,Neo-Assyrian Period,P432416
match,432457,Q2167334,MMUM 35519,Cuneiform Tablet MMUM 35519,"CDLI artifact: tablet; Old Babylonian; held by Manchester Museum, University of Manchester, Manchester, UK; CDLI P432457",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432457
match,432494,Q2162701,"AOAT 003, 12","Cuneiform Tablet AOAT 003, 12","CDLI artifact: tablet; from Ašnakkum (mod. Chagar Bazar); Old Babylonian; held by British Museum, London, UK; CDLI P432494",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432494
match,432512,Q2166550,"AOAT 003, 30","Cuneiform Tablet AOAT 003, 30","CDLI artifact: tablet; from Ašnakkum (mod. Chagar Bazar); Old Babylonian; held by British Museum, London, UK; CDLI P432512",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432512
match,432545,Q2047632,"AOAT 003, 63","Cuneiform Tablet AOAT 003, 63","CDLI artifact: tablet; from Ašnakkum (mod. Chagar Bazar); Old Babylonian; held by British Museum, London, UK; CDLI P432545",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432545
match,432569,Q2019385,"RIME 4.04.01.03, ex. 004","Cuneiform Tablet RIME 4.04.01.03, ex. 004","Sumerian royal/monumental tablet found in the warkāʼ provenience, dated to early old babylonian (ca. 2000-1900 bc) and currently held in the arkeoloji müzeleri, istanbul, turkey.",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P432569
match,432586,Q2019459,"RIME 4.04.01.03, ex. 022","Cuneiform Tablet RIME 4.04.01.03, ex. 022","Sumerian royal/monumental tablet found in the warkāʼ provenience, dated to early old babylonian (ca. 2000-1900 bc).",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P432586
match,432683,Q2019134,"RIME 4.04.01.02, ex. add117","Cuneiform Tablet RIME 4.04.01.02, ex. add117","Sumerian royal/monumental tablet from an unspecified location, dated to early old babylonian (ca. 2000-1900 bc) and currently held in the montserrat museum, barcelona, spain.",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P432683
match,432695,Q2157000,"RIME 3/1.01.06.04, ex. add461","Cuneiform Artifact RIME 3/1.01.06.04, ex. add461","CDLI artifact: cone; Lagash II; held by Montserrat Museum, Barcelona, Spain; CDLI P432695",Q512146,Lagash II Period,P853,Q512146,Lagash II Period,P432695
match,4327,Q2162305,IM 134844,Cuneiform Tablet IM 134844,"CDLI artifact: tablet; from Uruk (mod. Warka); Uruk III; held by National Museum of Iraq, Baghdad, Iraq; CDLI P004327",Q512134,Uruk III Period,P853,Q512134,Uruk III Period,P004327
match,432729,Q2167751,RIMI nn,Cuneiform Artifact RIMI nn,"CDLI artifact: brick; Middle Elamite; held by Montserrat Museum, Barcelona, Spain; CDLI P432729",Q512156,Middle Elamite Period,P853,Q512156,Middle Elamite Period,P432729
match,432791,Q2019279,"RIME 4.04.01.02, ex. add150","Cuneiform Tablet RIME 4.04.01.02, ex. add150","Sumerian royal/monumental tablet from an unspecified location, dated to early old babylonian (ca. 2000-1900 bc) and currently held in the montserrat museum, barcelona, spain.",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P432791
match,432816,Q2017849,"AuOr 15, 139-194 12","Cuneiform Tablet AuOr 15, 139-194 12","CDLI artifact: tablet; from Babylon (mod. Bābil); Neo-Babylonian; held by Montserrat Museum, Barcelona, Spain; CDLI P432816",Q512161,Neo-Babylonian Period,P853,Q512161,Neo-Babylonian Period,P432816
match,432841,Q2166987,"AuOr 15, 139-194 13","Cuneiform Tablet AuOr 15, 139-194 13","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); Achaemenid; held by Montserrat Museum, Barcelona, Spain; CDLI P432841",Q512163,Achaemenid Period,P853,Q512163,Achaemenid Period,P432841
match,432882,Q2162190,"AuOr 15, 099-137 18","Cuneiform Tablet AuOr 15, 099-137 18","CDLI artifact: tablet; from Babylon (mod. Bābil); Old Babylonian; held by Montserrat Museum, Barcelona, Spain; CDLI P432882",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432882
match,432904,Q2167185,MM 1055,Cuneiform Tablet MM 1055,"CDLI artifact: tablet; Old Babylonian; held by Montserrat Museum, Barcelona, Spain; CDLI P432904",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432904
match,432928,Q2162157,MM 1171,Cuneiform Tablet MM 1171,"CDLI artifact: tablet; Old Babylonian; held by Montserrat Museum, Barcelona, Spain; CDLI P432928",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P432928
match,432953,Q2143393,DoCu 165,Cuneiform Tablet DoCu 165,"CDLI artifact: tablet; Neo-Babylonian; held by École Pratique des Hautes Études, Paris, France; CDLI P432953",Q512161,Neo-Babylonian Period,P853,Q512161,Neo-Babylonian Period,P432953
match,432990,Q2164987,DoCu 408,Cuneiform Tablet DoCu 408,"CDLI artifact: tablet; Neo-Babylonian; held by École Pratique des Hautes Études, Paris, France; CDLI P432990",Q512161,Neo-Babylonian Period,P853,Q512161,Neo-Babylonian Period,P432990
match,433051,Q2163427,DoCu 496,Cuneiform Tablet DoCu 496,"CDLI artifact: tablet; Old Babylonian; held by École Pratique des Hautes Études, Paris, France; CDLI P433051",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433051
match,433084,Q2150672,DoCu 606,Cuneiform Tablet DoCu 606,"CDLI artifact: tablet; Neo-Babylonian; held by École Pratique des Hautes Études, Paris, France; CDLI P433084",Q512161,Neo-Babylonian Period,P853,Q512161,Neo-Babylonian Period,P433084
match,433092,Q2168065,DoCu 614,Cuneiform Tablet DoCu 614,"CDLI artifact: tablet; Neo-Babylonian; held by École Pratique des Hautes Études, Paris, France; CDLI P433092",Q512161,Neo-Babylonian Period,P853,Q512161,Neo-Babylonian Period,P433092
match,433114,Q2163643,X.3.140 unpublished assigned,Cuneiform Tablet X.3.140 unpublished assigned,"CDLI artifact: tablet; Old Babylonian; held by Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA; CDLI P433114",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433114
match,433138,Q2168035,"RINBE 1, Nebuchadnezzar II nn, ex. nn unpublished assigned","Cuneiform Artifact RINBE 1, Nebuchadnezzar II nn, ex. nn unpublished assigned","CDLI artifact: brick; Neo-Babylonian; held by Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA; CDLI P433138",Q512161,Neo-Babylonian Period,P853,Q512161,Neo-Babylonian Period,P433138
match,433342,Q2169182,"W 19900,012","Cuneiform Tablet W 19900,012","CDLI artifact: tablet; from Uruk (mod. Warka); Old Babylonian; held by National Museum of Iraq, Baghdad, Iraq; CDLI P433342",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433342
match,433354,Q2044631,"HD: W 19900,025","Cuneiform Tablet HD: W 19900,025","CDLI artifact: tablet; from Uruk (mod. Warka); Old Babylonian; held by Heidelberger Orientalisches Seminar, Heidelberg, Germany; CDLI P433354",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433354
match,433378,Q2165107,"W 19900,049","Cuneiform Tablet W 19900,049","CDLI artifact: tablet; from Uruk (mod. Warka); Old Babylonian; held by National Museum of Iraq, Baghdad, Iraq; CDLI P433378",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433378
match,433397,Q2164288,"HD: W 19900,068","Cuneiform Tablet HD: W 19900,068","CDLI artifact: tablet; from Uruk (mod. Warka); Old Babylonian; held by Heidelberger Orientalisches Seminar, Heidelberg, Germany; CDLI P433397",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433397
match,433401,Q2163296,"HD: W 19900,072","Cuneiform Tablet HD: W 19900,072","CDLI artifact: tablet; from Uruk (mod. Warka); Old Babylonian; held by Heidelberger Orientalisches Seminar, Heidelberg, Germany; CDLI P433401",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433401
match,433483,Q2170269,"HD: W 19900,149c","Cuneiform Tablet HD: W 19900,149c","CDLI artifact: tablet; from Uruk (mod. Warka); Old Babylonian; held by Heidelberger Orientalisches Seminar, Heidelberg, Germany; CDLI P433483",Q512152,Old Babylonian Period,P853,Q512152,Old Babylonian Period,P433483
match,433544,Q2018833,"RIME 4.04.01.02, ex. 031","Cuneiform Tablet RIME 4.04.01.02, ex. 031","Sumerian royal/monumental tablet found in the warkāʼ provenience, dated to early old babylonian (ca. 2000-1900 bc).",Q512150,Early Old Babylonian Period,P853,Q512150,Early Old Babylonian Period,P433544
match,433568,Q1933020,MAA 1931.271,Cuneiform Tablet MAA 1931.271,"Sumerian administrative tablet found in the puzrish-dagan provenience, dated to ur iii (ca. 2100-2000 bc).",Q512148,Ur III Period,P853,Q512148,Ur III Period,P433568
match,433587,Q2024553,"RSO 83, 346 20","Cuneiform Tablet RSO 83, 346 20","Sumerian administrative tablet found in the puzrish-dagan provenience, dated to ur iii (ca. 2100-2000 bc).",Q512148,Ur III Period,P853,Q512148,Ur III Period,P433587
match,433616,Q2024612,"RSO 83, 352 50","Cuneiform Tablet RSO 83, 352 50","Sumerian administrative tablet found in the tall jūka provenience, dated to ur iii (ca. 2100-2000 bc).",Q512148,Ur III Period,P853,Q512148,Ur III Period,P433616
match,433641,Q2143537,628,Cuneiform Tablet 628,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433641",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433641
match,433657,Q2169520,ABoT 27,Cuneiform Tablet ABoT 27,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433657",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433657
match,433682,Q2165008,FHL 006,Cuneiform Tablet FHL 006,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433682",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433682
match,433704,Q2019924,FHL 029,Cuneiform Tablet FHL 029,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433704",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433704
match,433712,Q2169311,FHL 037,Cuneiform Tablet FHL 037,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433712",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433712
match,433728,Q2165274,FHL 054,Cuneiform Tablet FHL 054,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433728",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433728
match,433753,Q2166999,FHL 080,Cuneiform Tablet FHL 080,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433753",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433753
match,433790,Q2162218,FHL 119,Cuneiform Tablet FHL 119,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433790",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433790
match,433817,Q2163940,FHL 148,Cuneiform Tablet FHL 148,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Louvre Museum, Paris, France; CDLI P433817",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433817
match,433883,Q2165901,HHCTO 13,Cuneiform Tablet HHCTO 13,"CDLI artifact: tablet; from uncertain (mod. Çorum, Turkey); Middle Hittite; held by Archaeological Museum, Çorum, Turkey; CDLI P433883",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433883
match,433929,Q2166154,HKM 036,Cuneiform Tablet HKM 036,"CDLI artifact: tablet; from uncertain (mod. Masat Höyük); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433929",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433929
match,433952,Q2163143,HKM 059,Cuneiform Tablet HKM 059,"CDLI artifact: tablet; from uncertain (mod. Masat Höyük); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433952",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433952
match,433968,Q2163797,HKM 075,Cuneiform Tablet HKM 075,"CDLI artifact: tablet; from uncertain (mod. Masat Höyük); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433968",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433968
match,433987,Q2156367,HKM 094,Cuneiform Tablet HKM 094,"CDLI artifact: tablet; from uncertain (mod. Masat Höyük); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433987",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433987
match,433991,Q2167792,HKM 098,Cuneiform Tablet HKM 098,"CDLI artifact: tablet; from uncertain (mod. Masat Höyük); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P433991",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P433991
match,434002,Q2164164,HKM 109,Cuneiform Tablet HKM 109,"CDLI artifact: tablet; from uncertain (mod. Masat Höyük); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434002",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434002
match,434038,Q2169433,HT 034,Cuneiform Tablet HT 034,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by British Museum, London, UK; CDLI P434038",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434038
match,434055,Q2162207,HT 053,Cuneiform Tablet HT 053,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by British Museum, London, UK; CDLI P434055",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434055
match,434079,Q2167168,HT 078,Cuneiform Tablet HT 078,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by British Museum, London, UK; CDLI P434079",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434079
match,434096,Q2167002,HT 097,Cuneiform Tablet HT 097,"CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by British Museum, London, UK; CDLI P434096",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434096
match,434110,Q2162563,"IBoT 01, 14","Cuneiform Tablet IBoT 01, 14","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434110",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434110
match,434147,Q2165005,"IBoT 02, 021","Cuneiform Tablet IBoT 02, 021","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434147",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434147
match,434184,Q2143738,"IBoT 02, 063","Cuneiform Tablet IBoT 02, 063","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434184",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434184
match,434192,Q2169537,"IBoT 02, 071 + (?) VS 28, 020","Cuneiform Tablet IBoT 02, 071 + (?) VS 28, 020","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434192",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434192
match,434203,Q2170620,"IBoT 02, 084 + KBo 03, 026","Cuneiform Tablet IBoT 02, 084 + KBo 03, 026","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434203",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434203
match,434215,Q2166354,"IBoT 02, 097","Cuneiform Tablet IBoT 02, 097","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434215",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434215
match,434242,Q2168324,"IBoT 02, 133","Cuneiform Tablet IBoT 02, 133","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434242",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434242
match,434254,Q2168346,"IBoT 03, 007","Cuneiform Tablet IBoT 03, 007","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434254",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434254
match,434281,Q2163518,"IBoT 03, 037","Cuneiform Tablet IBoT 03, 037","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434281",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434281
match,434307,Q2167954,"IBoT 03, 066","Cuneiform Tablet IBoT 03, 066","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434307",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434307
match,434311,Q2153409,"IBoT 03, 073","Cuneiform Tablet IBoT 03, 073","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434311",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434311
match,434346,Q2170260,"KUB 47, 069 + IBoT 03, 115 + 615.1","Cuneiform Tablet KUB 47, 069 + IBoT 03, 115 + 615.1","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434346",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434346
match,434350,Q2165520,"IBoT 03, 119","Cuneiform Tablet IBoT 03, 119","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434350",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434350
match,434429,Q2167297,"IBoT 04, 073","Cuneiform Tablet IBoT 04, 073","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434429",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434429
match,434452,Q2164302,"IBoT 04, 103","Cuneiform Tablet IBoT 04, 103","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434452",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434452
match,434468,Q2169593,"IBoT 04, 122","Cuneiform Tablet IBoT 04, 122","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434468",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434468
match,434487,Q2169181,"IBoT 04, 141","Cuneiform Tablet IBoT 04, 141","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434487",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434487
match,434491,Q2031788,"IBoT 04, 145","Cuneiform Tablet IBoT 04, 145","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434491",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434491
match,434517,Q2165137,"IBoT 04, 172","Cuneiform Tablet IBoT 04, 172","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434517",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434517
match,434540,Q2162424,"IBoT 04, 196","Cuneiform Tablet IBoT 04, 196","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434540",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434540
match,434583,Q2167044,"IBoT 04, 240","Cuneiform Tablet IBoT 04, 240","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434583",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434583
match,434604,Q2165805,"IBoT 04, 262","Cuneiform Tablet IBoT 04, 262","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434604",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434604
match,434612,Q2168440,"IBoT 04, 270","Cuneiform Tablet IBoT 04, 270","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434612",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434612
match,434645,Q2166193,"IBoT 04, 304","Cuneiform Tablet IBoT 04, 304","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434645",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434645
match,434700,Q2165351,"KBo 01, 28","Cuneiform Tablet KBo 01, 28","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P434700",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434700
match,434741,Q2150926,"KBo 02, 24","Cuneiform Tablet KBo 02, 24","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434741",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434741
match,434757,Q2168082,"KBo 03, 10","Cuneiform Tablet KBo 03, 10","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434757",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434757
match,434794,Q2163417,"KBo 03, 61","Cuneiform Tablet KBo 03, 61","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434794",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434794
match,434813,Q2162831,"KBo 05, 06","Cuneiform Tablet KBo 05, 06","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434813",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434813
match,434844,Q2164656,"KBo 07, 16","Cuneiform Tablet KBo 07, 16","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434844",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434844
match,434868,Q2047881,"KBo 07, 43","Cuneiform Tablet KBo 07, 43","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434868",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434868
match,434887,Q2048106,"KBo 07, 63","Cuneiform Tablet KBo 07, 63","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434887",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434887
match,434891,Q2169847,"KBo 07, 68 + (?) KBo 07, 69","Cuneiform Tablet KBo 07, 68 + (?) KBo 07, 69","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434891",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434891
match,434901,Q2164450,"KBo 08, 007","Cuneiform Tablet KBo 08, 007","CDLI artifact: tablet; from Ḫattusa (mod. Boğazkale); Middle Hittite; held by Anadolu Medeniyetleri Müzesi, Ankara, Turkey; CDLI P434901",Q512153,Middle Hittite Period,P853,Q512153,Middle Hittite Period,P434901
